cat__Type of Travel_Personal Travel,cat__Class_Eco,remainder__id,remainder__Flight Distance,remainder__Inflight wifi service,remainder__Ease of Online booking,remainder__Online boarding,remainder__Seat comfort,remainder__Inflight entertainment,remainder__On-board service,remainder__Leg room service,remainder__Baggage handling,remainder__Cleanliness,Comfort_Per_Mile
0.0,1.0,125799.0,993.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.26959438853309
1.0,0.0,92616.0,453.0,3.0,4.0,5.0,4.0,1.0,1.0,4.0,1.0,3.0,6.630500301386377
0.0,0.0,113414.0,3610.0,1.0,5.0,4.0,4.0,1.0,1.0,2.0,1.0,4.0,0.8984725965858041
0.0,0.0,87343.0,1869.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,2.3700694091755543
0.0,0.0,12497.0,190.0,4.0,3.0,3.0,4.0,4.0,1.0,2.0,2.0,4.0,11.494252873563218
0.0,0.0,114775.0,2004.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0595690747782
0.0,1.0,84375.0,606.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,2.0,4.0,4.2492917847025495
0.0,0.0,85447.0,214.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,14.8619957537155
1.0,1.0,119323.0,214.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,5.0,2.0,8.492569002123142
0.0,0.0,111746.0,754.0,4.0,4.0,3.0,2.0,5.0,5.0,5.0,5.0,1.0,3.12256049960968
0.0,0.0,99604.0,3468.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1.4013452914798206
1.0,0.0,42420.0,315.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,4.0,7.228915662650602
1.0,1.0,37186.0,1189.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.585983966899405
0.0,0.0,97513.0,2854.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,1.3540961408259986
0.0,1.0,37100.0,1179.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,2.606202762574928
0.0,0.0,128255.0,304.0,5.0,5.0,5.0,1.0,1.0,4.0,4.0,5.0,1.0,4.950495049504951
0.0,1.0,35378.0,1056.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0184544405997693
0.0,1.0,128424.0,370.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,4.964539007092199
1.0,0.0,96602.0,1036.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,1.0,4.0,3.2276995305164315
0.0,0.0,94330.0,277.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,11.494252873563218
0.0,0.0,83652.0,577.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.908419497784343
1.0,1.0,78.0,173.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,2.0,8.547008547008547
0.0,1.0,6787.0,223.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,7.223942208462333
0.0,1.0,63655.0,796.0,3.0,2.0,3.0,3.0,3.0,1.0,5.0,3.0,3.0,4.092261904761904
1.0,0.0,109122.0,781.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0,3.0,3.4052213393870603
0.0,1.0,41194.0,1091.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0786453960257485
0.0,0.0,126801.0,2125.0,2.0,2.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,1.947565543071161
0.0,0.0,53328.0,758.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,4.0,3.885003885003885
0.0,0.0,5188.0,2355.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0366598778004072
0.0,1.0,107495.0,711.0,2.0,5.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,2.87710645293876
0.0,0.0,6226.0,594.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0,4.803073967339097
1.0,1.0,119320.0,214.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,5.0,2.0,7.43099787685775
0.0,1.0,28057.0,2603.0,4.0,4.0,1.0,1.0,5.0,3.0,3.0,3.0,1.0,0.6165988407941793
1.0,0.0,70070.0,460.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,5.952380952380952
1.0,0.0,26317.0,2139.0,2.0,2.0,5.0,5.0,5.0,5.0,2.0,5.0,3.0,1.4887598630340928
1.0,1.0,129823.0,337.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,4.576659038901601
0.0,1.0,106140.0,436.0,3.0,5.0,3.0,3.0,3.0,4.0,1.0,4.0,3.0,4.353233830845771
0.0,0.0,75111.0,1744.0,3.0,3.0,3.0,2.0,2.0,5.0,5.0,3.0,2.0,1.6268980477223427
0.0,0.0,51266.0,372.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,7.062146892655368
0.0,1.0,83044.0,1127.0,3.0,1.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,2.716653083401249
0.0,0.0,18309.0,3649.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,1.244776384813728
0.0,1.0,19368.0,476.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,2.0,4.0,7.523148148148148
1.0,1.0,90182.0,983.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.5389350569405973
0.0,1.0,32271.0,201.0,2.0,4.0,2.0,2.0,2.0,3.0,5.0,3.0,2.0,9.966777408637872
0.0,0.0,80416.0,2248.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,1.9875070982396363
0.0,0.0,32510.0,1892.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0080321285140563
1.0,1.0,44046.0,296.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,3.0,9.259259259259258
0.0,0.0,39049.0,230.0,0.0,0.0,0.0,3.0,3.0,2.0,5.0,2.0,3.0,11.11111111111111
1.0,1.0,99491.0,307.0,4.0,4.0,4.0,1.0,1.0,3.0,4.0,3.0,1.0,4.914004914004914
0.0,0.0,112630.0,3547.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,1.1881912073850651
0.0,0.0,127308.0,1979.0,1.0,1.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0843354176687505
0.0,0.0,112700.0,723.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.455245038477116
0.0,0.0,59185.0,2290.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,1.6736401673640169
0.0,1.0,37324.0,1028.0,5.0,5.0,5.0,1.0,1.0,5.0,2.0,2.0,1.0,1.1820330969267137
1.0,1.0,86282.0,356.0,2.0,2.0,2.0,5.0,1.0,4.0,5.0,3.0,1.0,8.040935672514621
1.0,1.0,42126.0,898.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,2.338009352037408
0.0,0.0,26456.0,2771.0,4.0,2.0,4.0,4.0,4.0,1.0,1.0,3.0,4.0,1.044932079414838
1.0,1.0,45645.0,230.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,13.13131313131313
1.0,0.0,39683.0,612.0,4.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,5.617977528089888
0.0,0.0,9955.0,1690.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,0.931098696461825
1.0,1.0,69147.0,2248.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,3.0,4.0,1.8455423055082336
0.0,0.0,68722.0,1794.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,2.1119324181626187
0.0,0.0,124125.0,2145.0,1.0,1.0,4.0,3.0,5.0,5.0,5.0,3.0,2.0,1.4847809948032664
1.0,0.0,9798.0,383.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,5.521048999309869
0.0,1.0,29252.0,859.0,3.0,2.0,2.0,1.0,1.0,2.0,5.0,4.0,1.0,2.4330900243309004
0.0,1.0,4676.0,364.0,2.0,2.0,2.0,5.0,3.0,5.0,1.0,2.0,3.0,6.465517241379311
0.0,1.0,54633.0,965.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,2.503912363067293
0.0,0.0,101098.0,758.0,2.0,1.0,4.0,5.0,2.0,2.0,2.0,2.0,3.0,3.885003885003885
0.0,0.0,24887.0,3193.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.214697843911327
0.0,0.0,117521.0,2835.0,2.0,2.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,1.2492901760363428
1.0,1.0,50523.0,308.0,2.0,2.0,5.0,5.0,3.0,3.0,2.0,3.0,3.0,8.169934640522875
0.0,0.0,1560.0,3463.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.2162035737674244
0.0,0.0,324.0,821.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,4.705030763662686
0.0,0.0,58666.0,867.0,4.0,1.0,4.0,3.0,4.0,3.0,1.0,3.0,4.0,2.757669769045157
1.0,1.0,5401.0,812.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,5.0,4.02046783625731
0.0,1.0,43848.0,174.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,14.5985401459854
0.0,0.0,72905.0,1035.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.1116005873715125
0.0,0.0,10044.0,3493.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,1.2060487985898505
0.0,0.0,44889.0,536.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,5.765199161425576
0.0,0.0,80957.0,3182.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,1.3203331302051593
0.0,1.0,34180.0,1237.0,5.0,5.0,5.0,1.0,1.0,4.0,5.0,5.0,1.0,1.745200698080279
1.0,1.0,1199.0,270.0,2.0,2.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,9.90990990990991
0.0,0.0,39783.0,521.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,2.0,4.0,4.830917874396135
0.0,0.0,121777.0,449.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,7.893139040680023
0.0,1.0,76424.0,405.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.98019801980198
0.0,0.0,90156.0,583.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,2.0,5.368472425573451
0.0,1.0,55071.0,1635.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.7291066282420748
0.0,0.0,31968.0,3203.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,1.1101019275406196
0.0,1.0,47163.0,954.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.846299810246679
1.0,1.0,73739.0,192.0,2.0,2.0,2.0,3.0,1.0,5.0,4.0,4.0,1.0,9.1324200913242
1.0,1.0,87220.0,946.0,3.0,3.0,3.0,2.0,4.0,3.0,5.0,3.0,4.0,3.5054174633524533
0.0,1.0,22290.0,145.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,4.0,14.965986394557822
0.0,1.0,108145.0,1166.0,3.0,3.0,3.0,1.0,5.0,4.0,1.0,3.0,5.0,1.8430753027909428
0.0,0.0,112870.0,715.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,4.9079754601227
1.0,1.0,70165.0,550.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,3.0769230769230766
0.0,0.0,66828.0,731.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,4.011231448054553
0.0,0.0,11029.0,201.0,2.0,2.0,5.0,3.0,5.0,2.0,5.0,5.0,5.0,14.39645625692137
0.0,1.0,21955.0,551.0,2.0,2.0,2.0,5.0,5.0,4.0,1.0,2.0,5.0,5.6323604710701485
1.0,1.0,21702.0,708.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,3.712871287128713
1.0,1.0,116119.0,447.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,9.140767824497257
0.0,0.0,76879.0,630.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.47945205479452
0.0,0.0,39589.0,945.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2.870813397129187
0.0,0.0,14854.0,315.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,2.0,7.228915662650602
0.0,0.0,106914.0,1259.0,1.0,1.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,2.943340691685062
0.0,0.0,19758.0,462.0,2.0,2.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,7.710557532621588
0.0,0.0,84992.0,1590.0,1.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,2.3668639053254434
0.0,0.0,25768.0,762.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,5.0,1.0,1.933488012374324
1.0,1.0,50678.0,134.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,14.245014245014245
1.0,1.0,32896.0,101.0,3.0,0.0,0.0,1.0,5.0,3.0,5.0,5.0,5.0,18.24212271973466
1.0,1.0,34798.0,209.0,4.0,4.0,4.0,2.0,2.0,5.0,3.0,3.0,2.0,7.551240560949299
1.0,1.0,51051.0,78.0,2.0,0.0,0.0,4.0,4.0,3.0,5.0,4.0,4.0,24.34456928838951
0.0,0.0,99274.0,833.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.644515898535191
0.0,0.0,78895.0,1823.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,2.253423470272144
0.0,0.0,24939.0,2106.0,5.0,1.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,1.964339679661529
0.0,0.0,7223.0,135.0,4.0,5.0,3.0,3.0,1.0,1.0,1.0,4.0,4.0,11.347517730496453
0.0,0.0,57487.0,1589.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,2.36826524570752
1.0,0.0,37804.0,1028.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,2.0,2.955082742316785
0.0,0.0,79735.0,762.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.093580819798917
1.0,1.0,17969.0,460.0,1.0,1.0,3.0,3.0,5.0,5.0,1.0,5.0,2.0,3.571428571428571
0.0,0.0,72812.0,1045.0,2.0,2.0,1.0,2.0,2.0,4.0,5.0,4.0,2.0,2.6200873362445414
0.0,1.0,59864.0,937.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,1.607200257152041
1.0,0.0,124149.0,2133.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,4.0,2.0,1.044932079414838
0.0,0.0,123785.0,541.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,3.0,5.200208008320333
0.0,1.0,57531.0,413.0,2.0,5.0,2.0,2.0,2.0,3.0,5.0,3.0,2.0,5.847953216374269
0.0,1.0,47039.0,351.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,5.912786400591279
0.0,0.0,25423.0,669.0,3.0,3.0,3.0,2.0,2.0,4.0,5.0,5.0,2.0,3.901170351105332
0.0,1.0,10930.0,247.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,8.645533141210375
0.0,0.0,2655.0,539.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,5.216484089723527
1.0,1.0,125928.0,1013.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.395926924228811
1.0,1.0,28185.0,873.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.768413840356286
0.0,0.0,92032.0,1535.0,5.0,5.0,5.0,1.0,1.0,3.0,3.0,5.0,1.0,1.019367991845056
0.0,1.0,26630.0,581.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.9579050416054824
1.0,1.0,105389.0,369.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,4.975124378109453
0.0,0.0,1813.0,500.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,7.777777777777779
1.0,1.0,5472.0,265.0,1.0,1.0,1.0,5.0,5.0,2.0,2.0,3.0,5.0,10.95890410958904
1.0,1.0,13701.0,483.0,2.0,2.0,3.0,3.0,5.0,5.0,2.0,5.0,3.0,4.574042309891366
0.0,0.0,33957.0,1554.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.4107214832728738
0.0,0.0,118159.0,1444.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,1.9430051813471505
1.0,1.0,102408.0,391.0,2.0,2.0,2.0,1.0,4.0,3.0,4.0,4.0,4.0,6.109979633401222
0.0,0.0,29280.0,859.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.3903371567605145
1.0,0.0,81930.0,1535.0,1.0,1.0,2.0,3.0,4.0,4.0,1.0,3.0,2.0,1.2232415902140672
0.0,0.0,73891.0,1062.0,4.0,4.0,4.0,1.0,1.0,5.0,3.0,4.0,1.0,1.4343086632243258
0.0,1.0,67665.0,1464.0,4.0,4.0,4.0,2.0,2.0,4.0,5.0,4.0,2.0,1.918158567774936
0.0,0.0,126133.0,3507.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0165419092505312
1.0,0.0,34241.0,1237.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.7424582398404382
1.0,1.0,113775.0,223.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,8.255933952528379
0.0,0.0,66666.0,1636.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.3041474654377883
0.0,1.0,82447.0,509.0,3.0,4.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,3.831417624521073
0.0,1.0,32203.0,163.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,16.4765525982256
0.0,1.0,63997.0,612.0,3.0,3.0,3.0,1.0,1.0,3.0,5.0,4.0,1.0,3.2771535580524347
1.0,1.0,46270.0,679.0,2.0,2.0,5.0,4.0,3.0,3.0,2.0,3.0,5.0,4.706889174154899
0.0,1.0,52740.0,1310.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,3.0,4.0,3.073286052009456
1.0,1.0,23538.0,423.0,5.0,5.0,5.0,4.0,4.0,1.0,5.0,3.0,4.0,8.2855321861058
1.0,0.0,74823.0,1205.0,5.0,5.0,5.0,4.0,4.0,2.0,4.0,3.0,4.0,3.065134099616858
0.0,0.0,61601.0,1346.0,1.0,1.0,4.0,5.0,2.0,2.0,2.0,2.0,5.0,2.76625172890733
1.0,1.0,1056.0,158.0,5.0,5.0,5.0,2.0,2.0,3.0,2.0,4.0,2.0,7.751937984496124
0.0,0.0,124667.0,399.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,8.684034736138944
1.0,1.0,121323.0,1009.0,2.0,2.0,2.0,5.0,5.0,3.0,4.0,4.0,5.0,4.207995190862639
1.0,1.0,95204.0,239.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,4.0,8.849557522123895
1.0,1.0,31607.0,602.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,6.172839506172839
0.0,1.0,21860.0,448.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,3.0,3.0,5.474452554744525
1.0,0.0,107015.0,937.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,3.53584056573449
0.0,0.0,125085.0,361.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,8.676789587852495
0.0,1.0,58729.0,1050.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,1.0,1.7391304347826084
0.0,1.0,109841.0,1073.0,4.0,4.0,4.0,1.0,1.0,3.0,4.0,4.0,1.0,1.7050298380221651
1.0,1.0,16294.0,631.0,4.0,4.0,4.0,5.0,3.0,5.0,1.0,3.0,3.0,4.103967168262654
0.0,0.0,109305.0,2783.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.2718233321771302
0.0,0.0,17294.0,403.0,4.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0,5.301524188204108
1.0,0.0,98392.0,462.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,7.710557532621588
1.0,1.0,27842.0,1448.0,4.0,4.0,4.0,2.0,2.0,1.0,5.0,3.0,2.0,1.937984496124031
0.0,0.0,83776.0,3175.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,1.2213740458015268
0.0,0.0,73708.0,192.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,6.84931506849315
0.0,0.0,3525.0,557.0,1.0,1.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,6.0882800608828
1.0,1.0,84407.0,606.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,3.777148253068933
0.0,1.0,988.0,102.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,19.8019801980198
0.0,0.0,88145.0,270.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,10.81081081081081
1.0,1.0,74714.0,1313.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,2.359046945034206
0.0,0.0,95487.0,562.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,5.5387713997985895
0.0,0.0,113490.0,3167.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,1.122334455667789
1.0,0.0,96314.0,687.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,4.659042778483693
1.0,1.0,105242.0,377.0,3.0,3.0,3.0,1.0,3.0,5.0,5.0,4.0,3.0,6.289308176100629
0.0,0.0,71539.0,1005.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,3.92156862745098
1.0,1.0,59217.0,1440.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,1.2987012987012987
0.0,0.0,92014.0,1535.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,2.6503567787971454
0.0,0.0,73416.0,797.0,2.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.4864362690449646
1.0,1.0,95257.0,148.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,9.408602150537636
0.0,1.0,21435.0,331.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,6.187161639597833
1.0,1.0,53145.0,413.0,4.0,5.0,5.0,4.0,4.0,5.0,2.0,4.0,4.0,6.4977257959714105
0.0,1.0,45918.0,409.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,5.0,4.0,6.5487884741322855
0.0,1.0,76081.0,707.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,3.0,3.717472118959108
0.0,0.0,115933.0,337.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,9.9160945842868
0.0,0.0,1805.0,500.0,1.0,1.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,7.777777777777779
0.0,0.0,29993.0,95.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,17.094017094017094
0.0,0.0,37773.0,1074.0,4.0,3.0,4.0,4.0,4.0,1.0,3.0,3.0,4.0,3.123225440090857
0.0,1.0,32270.0,102.0,2.0,3.0,3.0,5.0,5.0,3.0,2.0,5.0,5.0,19.8019801980198
0.0,0.0,115477.0,362.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,1.0,2.886002886002886
0.0,0.0,24294.0,302.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,6.633499170812603
0.0,0.0,115379.0,480.0,2.0,2.0,5.0,5.0,1.0,1.0,2.0,1.0,3.0,5.74712643678161
0.0,0.0,93233.0,1694.0,5.0,5.0,5.0,2.0,2.0,3.0,3.0,5.0,2.0,1.3006317354143442
0.0,1.0,57338.0,414.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,5.188067444876783
0.0,0.0,114877.0,3567.0,2.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,1.09080992637033
0.0,0.0,82753.0,409.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,8.51342501637197
0.0,0.0,51815.0,598.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,1.0,3.0,5.253104106972302
1.0,1.0,4881.0,408.0,1.0,1.0,1.0,5.0,5.0,2.0,2.0,4.0,5.0,7.874015748031496
0.0,1.0,26653.0,270.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,8.108108108108109
0.0,0.0,114814.0,3397.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.1438375750643408
0.0,0.0,53679.0,1208.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,3.0,2.0,2.293577981651376
0.0,0.0,117282.0,3738.0,0.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,1.2159110647906897
0.0,0.0,91760.0,588.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.844961240310078
0.0,0.0,60914.0,888.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.048582995951417
0.0,0.0,72884.0,2108.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,1.9625603864734296
0.0,1.0,31198.0,628.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,5.494505494505495
1.0,1.0,74236.0,888.0,3.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,1.0,1.3495276653171389
0.0,1.0,33744.0,2277.0,5.0,3.0,5.0,5.0,5.0,1.0,3.0,5.0,5.0,1.8230262235310613
0.0,1.0,79632.0,762.0,2.0,4.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,3.093580819798917
0.0,0.0,52528.0,160.0,1.0,1.0,4.0,3.0,5.0,5.0,5.0,3.0,2.0,12.82051282051282
0.0,1.0,26747.0,859.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.3903371567605145
1.0,1.0,99487.0,283.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,4.351610095735422
0.0,0.0,30290.0,1533.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,1.6329863237395386
0.0,0.0,20203.0,137.0,1.0,1.0,1.0,4.0,4.0,3.0,2.0,4.0,4.0,14.064697609001406
0.0,0.0,53294.0,758.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.331002331002331
0.0,0.0,13692.0,1872.0,3.0,3.0,2.0,2.0,2.0,5.0,4.0,1.0,2.0,1.3522650439486137
1.0,1.0,111894.0,628.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0,5.0,1.0,2.747252747252748
0.0,0.0,31476.0,846.0,2.0,3.0,4.0,1.0,5.0,5.0,5.0,5.0,1.0,2.466525722339676
